"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SIGLEC9.1",5.14505721980636e-17,0.389552969385905,0.13,0.02,8.90866657609472e-13,"Monocyte CD14 IFN stim","SIGLEC9"
"PFKFB4.2",5.50792058642804e-17,0.386881226052129,0.114,0.016,9.53696449540014e-13,"Monocyte CD14 IFN stim","PFKFB4"
"GZMM.20",5.78848985400851e-17,-1.90060524165709,0.016,0.396,1.00227701822157e-12,"Monocyte CD14 IFN stim","GZMM"
"GAA.4",5.88480503612689e-17,0.428058763377581,0.236,0.055,1.01895399200537e-12,"Monocyte CD14 IFN stim","GAA"
"PRKCD.5",6.18942941729954e-17,0.538830185595961,0.301,0.083,1.07169970360542e-12,"Monocyte CD14 IFN stim","PRKCD"
"MAP3K8.16",6.33704029928674e-17,0.585889103211696,0.667,0.279,1.0972585278215e-12,"Monocyte CD14 IFN stim","MAP3K8"
"RP11-670E13.6.2",6.68393005853235e-17,0.564891498653423,0.203,0.043,1.15732248963488e-12,"Monocyte CD14 IFN stim","RP11-670E13.6"
"EEF1D.8",6.7198893114925e-17,-0.736962669277931,0.959,0.917,1.16354883428493e-12,"Monocyte CD14 IFN stim","EEF1D"
"G0S2.4",6.85723393565773e-17,1.14857625720102,0.285,0.077,1.18733005595914e-12,"Monocyte CD14 IFN stim","G0S2"
"PSMB10.7",8.16678453781563e-17,0.780796559948329,0.764,0.392,1.41407874272278e-12,"Monocyte CD14 IFN stim","PSMB10"
"TNFRSF1B.11",8.4310203160975e-17,0.752574089544712,0.577,0.233,1.45983116773228e-12,"Monocyte CD14 IFN stim","TNFRSF1B"
"CIRBP.6",9.44043579726185e-17,-1.10715228617466,0.504,0.726,1.63461145829589e-12,"Monocyte CD14 IFN stim","CIRBP"
"NFIL3",1.00621730861727e-16,0.320016860039173,0.138,0.022,1.74226526987081e-12,"Monocyte CD14 IFN stim","NFIL3"
"BID.15",1.02852213852196e-16,0.5856237081301,0.382,0.123,1.78088608285077e-12,"Monocyte CD14 IFN stim","BID"
"PPT1.8",1.05221106828043e-16,0.632689449180051,0.439,0.152,1.82190346472756e-12,"Monocyte CD14 IFN stim","PPT1"
"TNFAIP6.1",1.26268082374664e-16,0.387245326240887,0.138,0.022,2.1863318463173e-12,"Monocyte CD14 IFN stim","TNFAIP6"
"PHACTR1.8",1.29005490811497e-16,0.550999779028189,0.301,0.084,2.23373007340106e-12,"Monocyte CD14 IFN stim","PHACTR1"
"CAHM",1.36986025952507e-16,0.331745953531314,0.106,0.014,2.37191303936766e-12,"Monocyte CD14 IFN stim","CAHM"
"LRRK1.3",1.38482363649639e-16,0.32401717152912,0.138,0.023,2.39782212659349e-12,"Monocyte CD14 IFN stim","LRRK1"
"UBXN11.11",1.4151653354771e-16,0.612733883788369,0.382,0.122,2.4503587783786e-12,"Monocyte CD14 IFN stim","UBXN11"
"SARAF.14",1.41841993850583e-16,-1.06129140316734,0.74,0.827,2.45599412352284e-12,"Monocyte CD14 IFN stim","SARAF"
"TENT5A.3",1.42908979918678e-16,0.531962060964597,0.252,0.062,2.4744689872919e-12,"Monocyte CD14 IFN stim","TENT5A"
"STAC3.3",1.80971409663118e-16,0.364665883068275,0.138,0.023,3.13351995831689e-12,"Monocyte CD14 IFN stim","STAC3"
"CTSW.18",1.81834057214258e-16,-2.41075550623651,0.008,0.382,3.14845670066487e-12,"Monocyte CD14 IFN stim","CTSW"
"GAS2L1",1.87544703139483e-16,0.2712435915177,0.122,0.018,3.24733653486015e-12,"Monocyte CD14 IFN stim","GAS2L1"
"TPD52L2.2",1.95461021590271e-16,0.588196458216965,0.341,0.103,3.38440758883554e-12,"Monocyte CD14 IFN stim","TPD52L2"
"MID1IP1.3",3.10548360074264e-16,0.520471481208288,0.309,0.088,5.37714485468588e-12,"Monocyte CD14 IFN stim","MID1IP1"
"SERPINB1.13",3.30050879762951e-16,0.77788123578275,0.699,0.332,5.71483098309549e-12,"Monocyte CD14 IFN stim","SERPINB1"
"CD63.13",4.03234607160428e-16,0.72597138635362,0.61,0.263,6.98200722298281e-12,"Monocyte CD14 IFN stim","CD63"
"HEBP1.3",4.28961623189966e-16,0.582081103589448,0.293,0.082,7.42747050553426e-12,"Monocyte CD14 IFN stim","HEBP1"
"PTPRC.13",4.44630472427558e-16,-1.08547774209336,0.715,0.825,7.69877663008317e-12,"Monocyte CD14 IFN stim","PTPRC"
"MYO1F.11",4.60907745447168e-16,0.652405367167096,0.585,0.239,7.98061761241771e-12,"Monocyte CD14 IFN stim","MYO1F"
"UBE2L6.6",5.23067768730703e-16,0.909975981152597,0.577,0.266,9.05691841557212e-12,"Monocyte CD14 IFN stim","UBE2L6"
"IFNGR1.9",5.54203674260097e-16,0.564727229914372,0.431,0.149,9.59603661981357e-12,"Monocyte CD14 IFN stim","IFNGR1"
"CBR1.2",5.94968805165738e-16,0.500503812037611,0.252,0.065,1.03018848614448e-11,"Monocyte CD14 IFN stim","CBR1"
"RP11-386I14.4.1",6.01475147607664e-16,0.714933365009191,0.244,0.062,1.04145421808267e-11,"Monocyte CD14 IFN stim","RP11-386I14.4"
"NFKBIZ.14",6.3582447023077e-16,0.672304475814933,0.724,0.373,1.10093007020458e-11,"Monocyte CD14 IFN stim","NFKBIZ"
"CTNNA1.4",6.66785347655118e-16,0.606482857053653,0.244,0.063,1.15453882946484e-11,"Monocyte CD14 IFN stim","CTNNA1"
"NAAA.6",7.06257363361825e-16,0.777277692572727,0.472,0.178,1.222884624661e-11,"Monocyte CD14 IFN stim","NAAA"
"IL7R.19",7.54662370180734e-16,-2.07275413785105,0.098,0.46,1.30669789396794e-11,"Monocyte CD14 IFN stim","IL7R"
"VAMP3.4",7.55885924990063e-16,0.494785245860754,0.317,0.092,1.30881647912029e-11,"Monocyte CD14 IFN stim","VAMP3"
"CREG1.4",7.72085807946832e-16,0.560173565153596,0.268,0.073,1.33686657645994e-11,"Monocyte CD14 IFN stim","CREG1"
"HSP90AB1.10",8.49903148807213e-16,-1.10892448179595,0.585,0.745,1.47160730215969e-11,"Monocyte CD14 IFN stim","HSP90AB1"
"LY6E.12",8.65286480393109e-16,1.01322281697534,0.797,0.5,1.49824354080067e-11,"Monocyte CD14 IFN stim","LY6E"
"GAB2.4",8.70502833090869e-16,0.371083440654046,0.179,0.037,1.50727565549684e-11,"Monocyte CD14 IFN stim","GAB2"
"ANXA1.13",1.03530098976788e-15,0.839598696587413,0.902,0.607,1.79262366378309e-11,"Monocyte CD14 IFN stim","ANXA1"
"CNTLN.1",1.0486218867714e-15,0.298772231609725,0.114,0.017,1.81568879694468e-11,"Monocyte CD14 IFN stim","CNTLN"
"ITGAX.6",1.06175276256193e-15,0.515272281076656,0.293,0.083,1.83842490837597e-11,"Monocyte CD14 IFN stim","ITGAX"
"CSTB.10",1.15022164055725e-15,0.700836668348648,0.764,0.378,1.99160877062488e-11,"Monocyte CD14 IFN stim","CSTB"
"ARAP1.8",1.1614201434407e-15,0.497292284454785,0.341,0.104,2.01099897836757e-11,"Monocyte CD14 IFN stim","ARAP1"
"SRSF7.9",1.42868706017464e-15,-1.32583563968149,0.415,0.665,2.47377164469239e-11,"Monocyte CD14 IFN stim","SRSF7"
"NBPF14.16",1.464130764012e-15,0.729543485438926,0.415,0.149,2.53514241788678e-11,"Monocyte CD14 IFN stim","NBPF14"
"CHP1.7",1.62962060766037e-15,0.577526815614525,0.325,0.101,2.82168808216393e-11,"Monocyte CD14 IFN stim","CHP1"
"ARHGAP26.1",1.66180452052893e-15,0.387334433959912,0.293,0.081,2.87741452729584e-11,"Monocyte CD14 IFN stim","ARHGAP26"
"GNB4.4",1.68512189471175e-15,0.277085901656384,0.154,0.029,2.91778856069339e-11,"Monocyte CD14 IFN stim","GNB4"
"ATP6V1F.8",2.00519123350841e-15,0.759224432614597,0.707,0.357,3.47198862081981e-11,"Monocyte CD14 IFN stim","ATP6V1F"
"ALDOA.12",2.10446038879155e-15,0.744821411705918,0.846,0.557,3.64387316319257e-11,"Monocyte CD14 IFN stim","ALDOA"
"PTGIR.1",2.11640805828176e-15,0.377175348624225,0.122,0.019,3.66456055291487e-11,"Monocyte CD14 IFN stim","PTGIR"
"CCDC88A.4",2.62716583323325e-15,0.515828892596471,0.293,0.084,4.54893764024337e-11,"Monocyte CD14 IFN stim","CCDC88A"
"KIF13A",2.68188319763058e-15,0.397956002136366,0.114,0.017,4.64368075669735e-11,"Monocyte CD14 IFN stim","KIF13A"
"JAK2.3",2.68300850197435e-15,0.467235912276154,0.268,0.073,4.64562922116859e-11,"Monocyte CD14 IFN stim","JAK2"
"RPL32.13",2.76614505751362e-15,-0.597019063609067,1,0.982,4.78958016708483e-11,"Monocyte CD14 IFN stim","RPL32"
"SCIMP.6",3.00301725350007e-15,0.420672758768234,0.22,0.053,5.19972437443536e-11,"Monocyte CD14 IFN stim","SCIMP"
"SPHK1.1",3.02788999527483e-15,0.278373643401026,0.106,0.015,5.24279152681837e-11,"Monocyte CD14 IFN stim","SPHK1"
"SAMHD1.11",3.51035083227809e-15,0.728864919302852,0.74,0.407,6.07817246608951e-11,"Monocyte CD14 IFN stim","SAMHD1"
"SPTLC2.6",3.76110129889844e-15,0.52245031666226,0.317,0.096,6.51234689904265e-11,"Monocyte CD14 IFN stim","SPTLC2"
"GLIPR1.9",4.40532135521485e-15,0.619243688227708,0.61,0.271,7.62781392655452e-11,"Monocyte CD14 IFN stim","GLIPR1"
"HNRNPA1.6",4.80660331490128e-15,-0.802210694383687,0.829,0.876,8.32263363975156e-11,"Monocyte CD14 IFN stim","HNRNPA1"
"NOP10.10",5.14743043177936e-15,0.725499110405659,0.537,0.224,8.91277579262596e-11,"Monocyte CD14 IFN stim","NOP10"
"RBX1.8",5.38471816603732e-15,0.608426502417056,0.585,0.264,9.32363950449361e-11,"Monocyte CD14 IFN stim","RBX1"
"PLEC.9",5.57411181963452e-15,0.587881174074143,0.52,0.205,9.65157461569717e-11,"Monocyte CD14 IFN stim","PLEC"
"BTG1.13",5.76458531224332e-15,-0.846758576719404,0.854,0.912,9.9813794681493e-11,"Monocyte CD14 IFN stim","BTG1"
"CPNE8.1",5.91192575487794e-15,0.295462426472563,0.138,0.024,1.02364994445712e-10,"Monocyte CD14 IFN stim","CPNE8"
"VMA21.3",6.36132792584185e-15,0.513838508645415,0.415,0.143,1.10146393035952e-10,"Monocyte CD14 IFN stim","VMA21"
"STAT2.3",7.36010308374776e-15,0.584791190604028,0.285,0.083,1.27440184895092e-10,"Monocyte CD14 IFN stim","STAT2"
"MPP1.2",7.95913732399823e-15,0.266608503258632,0.26,0.07,1.37812462765029e-10,"Monocyte CD14 IFN stim","MPP1"
"GABARAPL1.9",8.10763794208095e-15,0.651439022227715,0.423,0.155,1.40383750967132e-10,"Monocyte CD14 IFN stim","GABARAPL1"
"NRROS.4",1.06945625929609e-14,0.41777079650272,0.268,0.074,1.85176351297119e-10,"Monocyte CD14 IFN stim","NRROS"
"CDC42EP3.7",1.11021764037546e-14,0.657606776995292,0.504,0.201,1.92234184431012e-10,"Monocyte CD14 IFN stim","CDC42EP3"
"CLIC1.15",1.16830985935249e-14,0.660422195438021,0.902,0.629,2.02292852146884e-10,"Monocyte CD14 IFN stim","CLIC1"
"ARL11.1",1.19391431352388e-14,0.279302580954891,0.106,0.016,2.0672626338666e-10,"Monocyte CD14 IFN stim","ARL11"
"PRDX3.6",1.23992558628853e-14,0.591301289284144,0.285,0.085,2.14693115265859e-10,"Monocyte CD14 IFN stim","PRDX3"
"IL17RA.6",1.34108513663251e-14,0.632387609615426,0.382,0.133,2.3220889140792e-10,"Monocyte CD14 IFN stim","IL17RA"
"ACER3.1",1.42305708373531e-14,0.296331725329205,0.171,0.036,2.46402334048769e-10,"Monocyte CD14 IFN stim","ACER3"
"SCARB2.2",1.48243319780996e-14,0.429180098493896,0.228,0.058,2.56683308200795e-10,"Monocyte CD14 IFN stim","SCARB2"
"BLOC1S1.7",1.48990499625252e-14,0.678675450760604,0.577,0.257,2.57977050101124e-10,"Monocyte CD14 IFN stim","BLOC1S1"
"SCPEP1.8",1.53585473256157e-14,0.512163537552227,0.309,0.094,2.65933246943036e-10,"Monocyte CD14 IFN stim","SCPEP1"
"RPS21.11",1.64157508086825e-14,-0.654130628863981,0.992,0.953,2.84238725252337e-10,"Monocyte CD14 IFN stim","RPS21"
"ETS1.13",1.65005870451327e-14,-1.39042337752501,0.073,0.428,2.85707664686472e-10,"Monocyte CD14 IFN stim","ETS1"
"ITM2B.7",2.03891414691242e-14,0.587937906661257,0.976,0.864,3.53037984537886e-10,"Monocyte CD14 IFN stim","ITM2B"
"SUPT4H1.6",2.23595111407614e-14,0.581170625092912,0.537,0.222,3.87154935402283e-10,"Monocyte CD14 IFN stim","SUPT4H1"
"MTMR11.3",2.32873691667173e-14,0.273205017908653,0.122,0.02,4.0322079712171e-10,"Monocyte CD14 IFN stim","MTMR11"
"HSPA8.13",2.47760039242759e-14,-1.11650989909651,0.528,0.722,4.28996507948838e-10,"Monocyte CD14 IFN stim","HSPA8"
"LBH.11",2.54621755304091e-14,-1.44046034947846,0.016,0.352,4.40877569309034e-10,"Monocyte CD14 IFN stim","LBH"
"SPACA6",2.65476297521165e-14,0.279330681251162,0.106,0.016,4.59672209157898e-10,"Monocyte CD14 IFN stim","SPACA6"
"SNN.2",2.65919334312668e-14,0.358600357295535,0.236,0.062,4.60439327362384e-10,"Monocyte CD14 IFN stim","SNN"
"SLC27A3.2",3.05067639925458e-14,0.370110152134368,0.195,0.045,5.28224618530931e-10,"Monocyte CD14 IFN stim","SLC27A3"
"CCNY.1",3.0693046013872e-14,0.460266703682838,0.236,0.062,5.31450091730194e-10,"Monocyte CD14 IFN stim","CCNY"
"SYNE2.19",3.07625406439126e-14,-1.69780838545248,0.041,0.382,5.32653391249346e-10,"Monocyte CD14 IFN stim","SYNE2"
"MEGF9.1",3.56690974740634e-14,0.440156169808733,0.285,0.083,6.17610422763407e-10,"Monocyte CD14 IFN stim","MEGF9"
"PPM1F.2",4.05996644423138e-14,0.317481018596364,0.171,0.037,7.02983189818664e-10,"Monocyte CD14 IFN stim","PPM1F"
"PFDN6.2",4.10863361694627e-14,0.455761867048437,0.285,0.084,7.11409910774246e-10,"Monocyte CD14 IFN stim","PFDN6"
"EEF1G.11",4.44786235029191e-14,-1.00399689417472,0.74,0.788,7.70147365953044e-10,"Monocyte CD14 IFN stim","EEF1G"
"RPS15.10",4.44905329430321e-14,-0.458130927553735,0.992,0.978,7.70353577908601e-10,"Monocyte CD14 IFN stim","RPS15"
"B2M.18",4.58071843363699e-14,-0.562563151476067,1,0.997,7.93151396784245e-10,"Monocyte CD14 IFN stim","B2M"
"NQO2.3",4.62009229803347e-14,0.48326304474378,0.293,0.088,7.99968981404496e-10,"Monocyte CD14 IFN stim","NQO2"
"ELOB.11",4.70217499616626e-14,0.62752306850992,0.919,0.614,8.14181600586189e-10,"Monocyte CD14 IFN stim","ELOB"
"NACC2.2",4.71141964250064e-14,0.323048433806476,0.146,0.028,8.15782311098986e-10,"Monocyte CD14 IFN stim","NACC2"
"VEGFA.2",4.72557700452442e-14,0.330364617739413,0.122,0.021,8.18233658333403e-10,"Monocyte CD14 IFN stim","VEGFA"
"PKM.6",4.75545093915088e-14,0.602361062785847,0.78,0.458,8.23406330113975e-10,"Monocyte CD14 IFN stim","PKM"
"RPL18.13",4.89723352954337e-14,-0.540391118998766,0.967,0.968,8.47955985640434e-10,"Monocyte CD14 IFN stim","RPL18"
"CD247.13",5.741093713344e-14,-1.701105770976,0.024,0.357,9.94070376465514e-10,"Monocyte CD14 IFN stim","CD247"
"MT-ND4L.8",5.86649553539865e-14,-0.984512061691295,0.772,0.888,1.01578370195428e-09,"Monocyte CD14 IFN stim","MT-ND4L"
"MCTP1.3",6.00948349565689e-14,0.367446447512665,0.187,0.043,1.04054206727299e-09,"Monocyte CD14 IFN stim","MCTP1"
"SPNS1",6.08200021171186e-14,0.482619748306815,0.285,0.085,1.05309833665791e-09,"Monocyte CD14 IFN stim","SPNS1"
"EGR1.8",6.12692332549795e-14,0.690814290561964,0.374,0.133,1.06087677380997e-09,"Monocyte CD14 IFN stim","EGR1"
"MYOF.2",7.21229513691429e-14,0.391643072283948,0.114,0.019,1.24880890295671e-09,"Monocyte CD14 IFN stim","MYOF"
"PLPPR2.2",7.27416224128205e-14,0.287639196244718,0.13,0.023,1.25952119207799e-09,"Monocyte CD14 IFN stim","PLPPR2"
"ZFP36L1.11",8.82676502489117e-14,0.705602441173055,0.772,0.461,1.52835436405991e-09,"Monocyte CD14 IFN stim","ZFP36L1"
"NFKBIE.2",8.90328712790014e-14,0.50241088843801,0.22,0.058,1.54160416619591e-09,"Monocyte CD14 IFN stim","NFKBIE"
"CD300A.13",9.66168401051027e-14,0.480058415460094,0.366,0.124,1.67292058641985e-09,"Monocyte CD14 IFN stim","CD300A"
"CCL4L2.1",1.08976440696129e-13,1.55540467504014,0.236,0.066,1.88692707065347e-09,"Monocyte CD14 IFN stim","CCL4L2"
"ATOX1.10",1.14852086849251e-13,0.54873021390138,0.423,0.157,1.98866388379478e-09,"Monocyte CD14 IFN stim","ATOX1"
"MSRB2.2",1.25319920709881e-13,0.32173049743492,0.171,0.037,2.1699144270916e-09,"Monocyte CD14 IFN stim","MSRB2"
"FOS.12",1.35021805321478e-13,0.561860842897261,1,0.95,2.33790255914139e-09,"Monocyte CD14 IFN stim","FOS"
"GALK1.3",1.41883824563805e-13,0.353837871476971,0.203,0.05,2.45671842232229e-09,"Monocyte CD14 IFN stim","GALK1"
"ZNF703.2",1.8654188203091e-13,0.349999242702805,0.138,0.027,3.22997268736521e-09,"Monocyte CD14 IFN stim","ZNF703"
"ACSL1.1",1.89314253097502e-13,0.306655591702375,0.195,0.047,3.27797629238324e-09,"Monocyte CD14 IFN stim","ACSL1"
"RAB10.4",1.94273780605693e-13,0.55728300116662,0.447,0.178,3.36385051118757e-09,"Monocyte CD14 IFN stim","RAB10"
"RAB34.2",2.03908998835215e-13,0.40586491138928,0.163,0.036,3.53068431483175e-09,"Monocyte CD14 IFN stim","RAB34"
"RPL11.14",2.05956280501456e-13,-0.532848030820132,1,0.975,3.5661329968827e-09,"Monocyte CD14 IFN stim","RPL11"
"PPP1R9B.4",2.16951852468816e-13,0.370617418229551,0.276,0.081,3.75652132549755e-09,"Monocyte CD14 IFN stim","PPP1R9B"
"MAP3K20.2",2.20035945516328e-13,0.359538816948327,0.138,0.027,3.80992239661521e-09,"Monocyte CD14 IFN stim","MAP3K20"
"DNAJB1.17",2.73402099557937e-13,-1.47171903960763,0.236,0.517,4.73395735384567e-09,"Monocyte CD14 IFN stim","DNAJB1"
"TESC.4",2.96346133561066e-13,0.530414989506829,0.268,0.081,5.13123330260986e-09,"Monocyte CD14 IFN stim","TESC"
"GNB2.9",3.07138564590824e-13,0.751596881416964,0.699,0.419,5.31810424589012e-09,"Monocyte CD14 IFN stim","GNB2"
"SFT2D1.5",3.10558064615017e-13,0.561282484496787,0.382,0.137,5.37731288880901e-09,"Monocyte CD14 IFN stim","SFT2D1"
"RHOH.12",3.49186603288481e-13,-1.3641723386522,0.008,0.322,6.04616603594005e-09,"Monocyte CD14 IFN stim","RHOH"
"LAMTOR1.6",3.59074323291409e-13,0.635751141719805,0.659,0.335,6.21737190779075e-09,"Monocyte CD14 IFN stim","LAMTOR1"
"DENND3.3",3.62234423330569e-13,0.395970632832135,0.22,0.058,6.2720890399688e-09,"Monocyte CD14 IFN stim","DENND3"
"CHCHD1.1",3.62893392085154e-13,0.39973809640809,0.244,0.068,6.28349908395444e-09,"Monocyte CD14 IFN stim","CHCHD1"
"ATP6V0A1.1",4.15598322892332e-13,0.368208730439857,0.138,0.027,7.19608496088074e-09,"Monocyte CD14 IFN stim","ATP6V0A1"
"RHOA.11",4.18619075251118e-13,0.587428051198226,0.927,0.745,7.24838928797311e-09,"Monocyte CD14 IFN stim","RHOA"
"DYNLT1.3",4.2530487546915e-13,0.585332000379587,0.407,0.155,7.36415391874833e-09,"Monocyte CD14 IFN stim","DYNLT1"
"TXNDC17.7",4.58342427553379e-13,0.488026476285796,0.341,0.118,7.93619913308677e-09,"Monocyte CD14 IFN stim","TXNDC17"
"CST7.20",4.97524751939223e-13,-2.57427819163231,0.049,0.357,8.61464107982766e-09,"Monocyte CD14 IFN stim","CST7"
"FAM200B.4",5.51733110525728e-13,0.588741086598357,0.398,0.152,9.55325880875297e-09,"Monocyte CD14 IFN stim","FAM200B"
"TBC1D8.2",6.06885695314711e-13,0.325720549941868,0.122,0.022,1.05082258143742e-08,"Monocyte CD14 IFN stim","TBC1D8"
"FBXL5.4",6.83160385493022e-13,0.562315239064533,0.496,0.209,1.18289220748117e-08,"Monocyte CD14 IFN stim","FBXL5"
"CD3G.19",6.87166451119119e-13,-1.41129965157282,0.024,0.338,1.18982871011275e-08,"Monocyte CD14 IFN stim","CD3G"
"MGST2.3",7.06476876923435e-13,0.301422212393231,0.163,0.036,1.22326471239293e-08,"Monocyte CD14 IFN stim","MGST2"
"MGAT1.10",7.38558418844999e-13,0.569085492145802,0.423,0.165,1.27881390223012e-08,"Monocyte CD14 IFN stim","MGAT1"
"LMO2.4",7.67625427439739e-13,0.293979075213123,0.13,0.025,1.32914342761191e-08,"Monocyte CD14 IFN stim","LMO2"
"ATP5MF.12",8.36586484482771e-13,0.680124144213575,0.715,0.39,1.44854949788192e-08,"Monocyte CD14 IFN stim","ATP5MF"
"RAB5IF.9",8.89617648085977e-13,0.646787661831364,0.561,0.255,1.54037295766087e-08,"Monocyte CD14 IFN stim","RAB5IF"
"MIDN.10",8.9151537532348e-13,0.544478272050436,0.423,0.162,1.54365887237261e-08,"Monocyte CD14 IFN stim","MIDN"
"ADAP1.3",9.23396220033724e-13,0.284621028629894,0.187,0.045,1.59886055498839e-08,"Monocyte CD14 IFN stim","ADAP1"
"VAMP8.12",9.3867659246204e-13,0.701230858645934,0.74,0.421,1.62531851984802e-08,"Monocyte CD14 IFN stim","VAMP8"
"TNFRSF10B.2",9.43072944746881e-13,0.290403265806068,0.187,0.045,1.63293080382922e-08,"Monocyte CD14 IFN stim","TNFRSF10B"
"MIR223HG",9.46176118166353e-13,0.289852104159588,0.106,0.018,1.63830394860504e-08,"Monocyte CD14 IFN stim","MIR223HG"
"AGPAT2.5",9.79418483220488e-13,0.44012511477624,0.236,0.067,1.69586310369627e-08,"Monocyte CD14 IFN stim","AGPAT2"
"PSTPIP2.3",1.08032866377417e-12,0.343118688697277,0.22,0.059,1.87058908132498e-08,"Monocyte CD14 IFN stim","PSTPIP2"
"CTDNEP1.2",1.13284801600114e-12,0.384217589276876,0.244,0.07,1.96152633970598e-08,"Monocyte CD14 IFN stim","CTDNEP1"
"RPS14.10",1.16062538029168e-12,-0.475874167420709,1,0.973,2.00962284597504e-08,"Monocyte CD14 IFN stim","RPS14"
"MED29.4",1.27772802759288e-12,0.60574083012263,0.333,0.117,2.21238607977707e-08,"Monocyte CD14 IFN stim","MED29"
"SPOCK2.16",1.30343282998708e-12,-1.28970112699867,0.033,0.349,2.25689394512262e-08,"Monocyte CD14 IFN stim","SPOCK2"
"APOBR.4",1.31515186276831e-12,0.378855685188876,0.252,0.074,2.27718545038333e-08,"Monocyte CD14 IFN stim","APOBR"
"MYADM.8",1.39798200726977e-12,0.619382091651421,0.626,0.302,2.42060584558761e-08,"Monocyte CD14 IFN stim","MYADM"
"SKAP1.13",1.4417704758708e-12,-1.3136048713534,0.008,0.308,2.49642557897029e-08,"Monocyte CD14 IFN stim","SKAP1"
"TMSB4X.14",1.48873563859942e-12,0.293725005123623,0.992,0.994,2.57774575823489e-08,"Monocyte CD14 IFN stim","TMSB4X"
"RENBP.2",1.51919219079855e-12,0.359993582858806,0.187,0.047,2.63048127836768e-08,"Monocyte CD14 IFN stim","RENBP"
"NKG7.19",1.59723366404479e-12,-3.93782239893801,0.106,0.396,2.76561008929355e-08,"Monocyte CD14 IFN stim","NKG7"
"PARVB.6",1.68482140731396e-12,0.369595297456422,0.244,0.071,2.91726826676412e-08,"Monocyte CD14 IFN stim","PARVB"
"GPX4.10",1.69752798713712e-12,0.672199692864212,0.829,0.521,2.93926970972792e-08,"Monocyte CD14 IFN stim","GPX4"
"SEPTIN1.11",1.70801695474063e-12,-1.26081085812749,0.024,0.326,2.9574313571334e-08,"Monocyte CD14 IFN stim","SEPTIN1"
"CXCR4.9",1.8118861199131e-12,-1.35490913147054,0.293,0.559,3.13728081662953e-08,"Monocyte CD14 IFN stim","CXCR4"
"UBAC1.2",1.87394156424404e-12,0.430198743773186,0.195,0.05,3.24472981848856e-08,"Monocyte CD14 IFN stim","UBAC1"
"DPYSL2.5",1.94879607991268e-12,0.390419284461651,0.179,0.044,3.3743404123688e-08,"Monocyte CD14 IFN stim","DPYSL2"
"TMEM167A.4",1.96635445818063e-12,0.529480246072384,0.366,0.134,3.40474274433976e-08,"Monocyte CD14 IFN stim","TMEM167A"
"ATP5ME.7",1.96989266175013e-12,0.571985630398958,0.634,0.306,3.41086914382036e-08,"Monocyte CD14 IFN stim","ATP5ME"
"ACAP1.8",1.98654142190205e-12,-1.26366800409017,0.065,0.369,3.43969647202341e-08,"Monocyte CD14 IFN stim","ACAP1"
"TSTD1.9",2.03872406035933e-12,-1.19393532583575,0.024,0.33,3.53005071051219e-08,"Monocyte CD14 IFN stim","TSTD1"
"ATP6V0C.7",2.06118099989289e-12,0.627910423263851,0.813,0.494,3.56893490131454e-08,"Monocyte CD14 IFN stim","ATP6V0C"
"INPPL1.1",2.06216121430239e-12,0.368255052400692,0.163,0.037,3.57063214256459e-08,"Monocyte CD14 IFN stim","INPPL1"
"SLC15A3.4",2.15353146764072e-12,0.272802106077795,0.146,0.031,3.72883973621991e-08,"Monocyte CD14 IFN stim","SLC15A3"
"RPL36.12",2.37063307797071e-12,-0.559340621783535,0.992,0.961,4.10475117450628e-08,"Monocyte CD14 IFN stim","RPL36"
"EFHD2.18",2.46129345833033e-12,0.474397807166275,0.691,0.333,4.26172962309896e-08,"Monocyte CD14 IFN stim","EFHD2"
"COX6B1.5",2.60268245874027e-12,0.622685335020631,0.911,0.624,4.50654467730877e-08,"Monocyte CD14 IFN stim","COX6B1"
"RASA4.1",2.6836128789684e-12,0.335364500003967,0.122,0.023,4.64667569993378e-08,"Monocyte CD14 IFN stim","RASA4"
"SRGAP2.4",2.80124232594696e-12,0.385983659192643,0.211,0.057,4.85035108737717e-08,"Monocyte CD14 IFN stim","SRGAP2"
